projectDescriptionID,envDataRawID,trapVisitID,discharge,dischargeUnitID,dischargeSampleGearID,waterVel,waterVelUnitID,waterVelSampleGearID,waterTemp,waterTempUnitID,waterTempSampleGearID,lightPenetration,lightPenetrationUnitID,lightPenetrationSampleGearID,turbidity,turbidityUnitID,turbiditySampleGearID,visitTime,visitTime2,visitTypeID,siteID,trapPositionID
2,706,725,621,12,19,NA,NA,NA,15,18,251,4.5,2,25,NA,NA,NA,1999-08-31T00:00:00Z,1999-08-31T00:00:00Z,4,3000,3001
2,708,726,NA,NA,NA,NA,NA,NA,16.666666,18,251,1.6,2,25,NA,NA,NA,1999-09-01T00:00:00Z,1999-09-01T00:00:00Z,4,4000,4001
2,709,728,NA,NA,NA,NA,NA,NA,16.111111,18,251,3.5999999,2,25,NA,NA,NA,1999-09-08T00:00:00Z,1999-09-08T00:00:00Z,2,4000,4001
2,710,729,NA,NA,NA,NA,NA,NA,16.666666,18,251,NA,NA,NA,NA,NA,NA,1999-09-09T00:00:00Z,1999-09-09T00:00:00Z,4,4000,4001
2,711,730,NA,NA,NA,NA,NA,NA,18.888889,18,251,NA,NA,NA,NA,NA,NA,1999-09-20T00:00:00Z,1999-09-20T00:00:00Z,1,4000,4001
2,712,731,600,12,19,NA,NA,NA,18.333334,18,251,NA,NA,NA,NA,NA,NA,1999-09-20T00:00:00Z,1999-09-20T00:00:00Z,1,3000,3001
2,713,732,600,12,19,NA,NA,NA,13.611111,18,251,4,2,25,NA,NA,NA,1999-09-21T00:00:00Z,1999-09-21T00:00:00Z,2,3000,3001
2,714,733,NA,NA,NA,NA,NA,NA,17.777779,18,251,5.5999999,2,25,NA,NA,NA,1999-09-21T00:00:00Z,1999-09-21T00:00:00Z,2,4000,4001
2,715,734,600,12,19,NA,NA,NA,NA,NA,NA,4,2,25,NA,NA,NA,1999-09-23T00:00:00Z,1999-09-23T00:00:00Z,2,3000,3001
2,716,735,NA,NA,NA,NA,NA,NA,19.722221,18,251,3.9000001,2,25,NA,NA,NA,1999-09-23T00:00:00Z,1999-09-23T00:00:00Z,2,4000,4001
2,717,736,600,12,19,NA,NA,NA,13.611111,18,251,4,2,25,NA,NA,NA,1999-09-24T00:00:00Z,1999-09-24T00:00:00Z,4,3000,3001
2,718,737,2500,12,19,NA,NA,NA,19.444445,18,251,3.8,2,25,NA,NA,NA,1999-09-24T00:00:00Z,1999-09-24T00:00:00Z,4,4000,4001
2,719,739,600,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-27T00:00:00Z,1999-09-27T00:00:00Z,1,3000,3001
2,721,740,NA,NA,NA,NA,NA,NA,16.111111,18,251,2.45,2,25,NA,NA,NA,1999-09-28T00:00:00Z,1999-09-28T00:00:00Z,2,4000,4001
2,720,741,600,12,19,NA,NA,NA,14.444445,18,251,4.5,2,25,NA,NA,NA,1999-09-28T00:00:00Z,1999-09-28T00:00:00Z,2,3000,3001
2,722,742,NA,NA,NA,NA,NA,NA,15.833333,18,251,2.3,2,25,NA,NA,NA,1999-09-29T00:00:00Z,1999-09-29T00:00:00Z,4,4000,4001
2,723,743,600,12,19,NA,NA,NA,13.611111,18,251,4.6999998,2,25,NA,NA,NA,1999-09-29T00:00:00Z,1999-09-29T00:00:00Z,4,3000,3001
2,724,744,3547,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-04T00:00:00Z,1999-10-04T00:00:00Z,1,4000,4001
2,725,745,647,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-04T00:00:00Z,1999-10-04T00:00:00Z,1,3000,3001
2,726,746,3552,12,19,NA,NA,NA,15,18,251,3.5999999,2,25,NA,NA,NA,1999-10-05T00:00:00Z,1999-10-05T00:00:00Z,2,4000,4001
2,727,747,642,12,19,NA,NA,NA,13.888889,18,251,5,2,25,NA,NA,NA,1999-10-05T00:00:00Z,1999-10-05T00:00:00Z,2,3000,3001
2,728,748,4161,12,19,NA,NA,NA,15,18,251,2.8499999,2,25,NA,NA,NA,1999-10-06T00:00:00Z,1999-10-06T00:00:00Z,2,4000,4001
2,5855,749,NA,NA,NA,NA,NA,NA,13.888889,18,16,NA,NA,NA,NA,NA,NA,1999-10-06T00:00:00Z,1999-10-06T00:00:00Z,2,3000,3001
2,730,750,4550,12,19,NA,NA,NA,14.722222,18,251,2.3,2,25,NA,NA,NA,1999-10-07T00:00:00Z,1999-10-07T00:00:00Z,4,4000,4001
2,729,751,640,12,19,NA,NA,NA,13.333333,18,251,3.6500001,2,25,NA,NA,NA,1999-10-07T00:00:00Z,1999-10-07T00:00:00Z,4,3000,3001
2,731,752,3752,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-12T00:00:00Z,1999-10-12T00:00:00Z,1,4000,4001
2,732,753,622,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-12T00:00:00Z,1999-10-12T00:00:00Z,1,3000,3001
2,733,754,3084,12,19,NA,NA,NA,14.444445,18,251,3.4000001,2,25,NA,NA,NA,1999-10-13T00:00:00Z,1999-10-13T00:00:00Z,3,4000,4001
2,734,755,600,12,19,NA,NA,NA,13.333333,18,251,4.6999998,2,25,NA,NA,NA,1999-10-13T00:00:00Z,1999-10-13T00:00:00Z,2,3000,3001
2,735,756,2523,12,19,NA,NA,NA,15.277778,18,251,2.8499999,2,25,NA,NA,NA,1999-10-14T00:00:00Z,1999-10-14T00:00:00Z,4,4000,4001
2,736,757,633,12,19,NA,NA,NA,14.444445,18,251,4.8699999,2,25,NA,NA,NA,1999-10-14T00:00:00Z,1999-10-14T00:00:00Z,4,3000,3001
2,738,758,2321,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-18T00:00:00Z,1999-10-18T00:00:00Z,1,4000,4001
2,737,759,639,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-18T00:00:00Z,1999-10-18T00:00:00Z,1,3000,3001
2,739,760,2479,12,19,NA,NA,NA,13.333333,18,251,3.2,2,25,NA,NA,NA,1999-10-19T00:00:00Z,1999-10-19T00:00:00Z,2,4000,4001
2,740,761,600,12,19,NA,NA,NA,11.388889,18,251,4.8000002,2,25,NA,NA,NA,1999-10-19T00:00:00Z,1999-10-19T00:00:00Z,2,3000,3001
2,741,762,2485,12,19,NA,NA,NA,13.611111,18,251,3.8,2,25,NA,NA,NA,1999-10-20T00:00:00Z,1999-10-20T00:00:00Z,2,4000,4001
2,6145,763,637,12,19,NA,NA,NA,12.777778,18,251,0,2,25,0,20,15,1999-10-20T00:00:00Z,1999-10-20T00:00:00Z,3,3000,3001
2,742,764,644,12,19,NA,NA,NA,11.666667,18,251,4.5,2,25,NA,NA,NA,1999-10-21T00:00:00Z,1999-10-21T00:00:00Z,4,3000,3001
2,743,765,2487,12,19,NA,NA,NA,14.166667,18,251,4,2,25,NA,NA,NA,1999-10-21T00:00:00Z,1999-10-21T00:00:00Z,4,4000,4001
2,744,766,2491,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-26T00:00:00Z,1999-10-26T00:00:00Z,1,4000,4001
2,6146,767,645,12,19,NA,NA,NA,NA,NA,NA,0,2,25,0,20,15,1999-10-26T00:00:00Z,1999-10-26T00:00:00Z,1,3000,3001
2,746,768,647,12,19,NA,NA,NA,12.222222,18,251,4.8000002,2,25,NA,NA,NA,1999-10-27T00:00:00Z,1999-10-27T00:00:00Z,4,3000,3001
2,745,769,2495,12,19,NA,NA,NA,13.611111,18,251,3.5,2,25,NA,NA,NA,1999-10-27T00:00:00Z,1999-10-27T00:00:00Z,2,4000,4001
2,747,770,2497,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-28T00:00:00Z,1999-10-28T00:00:00Z,4,4000,4001
2,748,771,2484,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-01T00:00:00Z,1999-11-01T00:00:00Z,1,4000,4001
2,749,772,634,12,19,NA,NA,NA,0,18,251,NA,NA,NA,NA,NA,NA,1999-11-01T00:00:00Z,1999-11-01T00:00:00Z,1,3000,3001
2,750,773,2477,12,19,NA,NA,NA,13.611111,18,251,3.7,2,25,NA,NA,NA,1999-11-02T00:00:00Z,1999-11-02T00:00:00Z,2,4000,4001
2,751,774,627,12,19,NA,NA,NA,12.777778,18,251,4.8000002,2,25,NA,NA,NA,1999-11-02T00:00:00Z,1999-11-02T00:00:00Z,2,3000,3001
2,752,775,2481,12,19,NA,NA,NA,13.611111,18,251,3.9000001,2,25,NA,NA,NA,1999-11-03T00:00:00Z,1999-11-03T00:00:00Z,2,4000,4001
2,753,776,631,12,19,NA,NA,NA,12.777778,18,251,5,2,25,NA,NA,NA,1999-11-03T00:00:00Z,1999-11-03T00:00:00Z,2,3000,3001
2,754,777,2469,12,19,NA,NA,NA,13.888889,18,251,4,2,25,NA,NA,NA,1999-11-04T00:00:00Z,1999-11-04T00:00:00Z,4,4000,4001
2,755,778,629,12,19,NA,NA,NA,0,18,251,5,2,25,NA,NA,NA,1999-11-04T00:00:00Z,1999-11-04T00:00:00Z,4,3000,3001
2,757,779,2477,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-09T00:00:00Z,1999-11-09T00:00:00Z,1,4000,4001
2,756,780,637,12,19,NA,NA,NA,0,18,251,NA,NA,NA,NA,NA,NA,1999-11-09T00:00:00Z,1999-11-09T00:00:00Z,1,3000,3001
2,758,781,2477,12,19,NA,NA,NA,13.333333,18,251,3.25,2,25,NA,NA,NA,1999-11-10T00:00:00Z,1999-11-10T00:00:00Z,4,4000,4001
2,759,782,637,12,19,NA,NA,NA,11.944445,18,251,4.77,2,25,NA,NA,NA,1999-11-10T00:00:00Z,1999-11-10T00:00:00Z,4,3000,3001
2,760,783,2486,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-15T00:00:00Z,1999-11-15T00:00:00Z,1,4000,4001
2,761,784,636,12,19,NA,NA,NA,0,18,251,NA,NA,NA,NA,NA,NA,1999-11-15T00:00:00Z,1999-11-15T00:00:00Z,1,3000,3001
2,762,785,2476,12,19,NA,NA,NA,12.777778,18,251,3.7,2,25,NA,NA,NA,1999-11-16T00:00:00Z,1999-11-16T00:00:00Z,2,4000,4001
2,763,786,636,12,19,NA,NA,NA,11.944445,18,251,5,2,25,NA,NA,NA,1999-11-16T00:00:00Z,1999-11-16T00:00:00Z,2,3000,3001
2,764,787,639,12,19,NA,NA,NA,11.388889,18,251,4.8000002,2,25,NA,NA,NA,1999-11-17T00:00:00Z,1999-11-17T00:00:00Z,2,3000,3001
2,765,788,2479,12,19,NA,NA,NA,12.777778,18,251,3.7,2,25,NA,NA,NA,1999-11-17T00:00:00Z,1999-11-17T00:00:00Z,2,4000,4001
2,766,789,2492,12,19,NA,NA,NA,12.222222,18,251,3.3,2,25,NA,NA,NA,1999-11-18T00:00:00Z,1999-11-18T00:00:00Z,4,4000,4001
2,767,790,642,12,19,NA,NA,NA,11.111111,18,251,4.8000002,2,25,NA,NA,NA,1999-11-18T00:00:00Z,1999-11-18T00:00:00Z,4,3000,3001
2,768,791,2493,12,19,NA,NA,NA,10.277778,18,251,NA,NA,NA,NA,NA,NA,1999-11-22T00:00:00Z,1999-11-22T00:00:00Z,1,4000,4001
2,769,792,643,12,19,NA,NA,NA,0,18,251,NA,NA,NA,NA,NA,NA,1999-11-22T00:00:00Z,1999-11-22T00:00:00Z,1,3000,3001
2,771,793,2493,12,19,NA,NA,NA,10.277778,18,251,4.0999999,2,25,NA,NA,NA,1999-11-23T00:00:00Z,1999-11-23T00:00:00Z,2,4000,4001
2,770,794,643,12,19,NA,NA,NA,10.277778,18,251,4.8000002,2,25,NA,NA,NA,1999-11-23T00:00:00Z,1999-11-23T00:00:00Z,2,3000,3001
2,772,795,2494,12,19,NA,NA,NA,10.555555,18,251,3.5,2,25,NA,NA,NA,1999-11-24T00:00:00Z,1999-11-24T00:00:00Z,4,4000,4001
2,773,796,644,12,19,NA,NA,NA,10.277778,18,251,4.9000001,2,25,NA,NA,NA,1999-11-24T00:00:00Z,1999-11-24T00:00:00Z,4,3000,3001
2,774,797,2490,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-27T00:00:00Z,1999-11-27T00:00:00Z,1,4000,4001
2,775,798,640,12,19,NA,NA,NA,10,18,251,3.3,2,25,NA,NA,NA,1999-11-27T00:00:00Z,1999-11-27T00:00:00Z,1,3000,3001
2,6147,799,639,12,19,NA,NA,NA,10.555555,18,251,0,2,25,0,20,15,1999-11-29T00:00:00Z,1999-11-29T00:00:00Z,2,3000,3001
2,776,800,2479,12,19,NA,NA,NA,11.388889,18,251,3.3,2,25,NA,NA,NA,1999-11-29T00:00:00Z,1999-11-29T00:00:00Z,2,4000,4001
2,777,801,2390,12,19,NA,NA,NA,11.111111,18,251,3.3,2,25,NA,NA,NA,1999-11-30T00:00:00Z,1999-11-30T00:00:00Z,3,4000,4001
2,778,802,640,12,19,NA,NA,NA,11.388889,18,251,4.5,2,25,NA,NA,NA,1999-11-30T00:00:00Z,1999-11-30T00:00:00Z,2,3000,3001
2,780,803,636,12,19,NA,NA,NA,10.833333,18,251,4.5,2,25,NA,NA,NA,1999-12-01T00:00:00Z,1999-12-01T00:00:00Z,2,3000,3001
2,779,804,2282,12,19,NA,NA,NA,10.555555,18,251,2.3,2,25,NA,NA,NA,1999-12-01T00:00:00Z,1999-12-01T00:00:00Z,2,4000,4001
2,781,805,2278,12,19,NA,NA,NA,10.555555,18,251,2.8,2,25,NA,NA,NA,1999-12-02T00:00:00Z,1999-12-02T00:00:00Z,2,4000,4001
2,782,806,627,12,19,NA,NA,NA,10.833333,18,251,4.5,2,25,NA,NA,NA,1999-12-02T00:00:00Z,1999-12-02T00:00:00Z,2,3000,3001
2,783,807,2274,12,19,NA,NA,NA,10,18,251,3.5999999,2,25,NA,NA,NA,1999-12-03T00:00:00Z,1999-12-03T00:00:00Z,2,4000,4001
2,784,808,623,12,19,NA,NA,NA,10.833333,18,251,4,2,25,NA,NA,NA,1999-12-03T00:00:00Z,1999-12-03T00:00:00Z,2,3000,3001
2,785,809,2274,12,19,NA,NA,NA,9.4444447,18,251,3.5,2,25,NA,NA,NA,1999-12-04T00:00:00Z,1999-12-04T00:00:00Z,2,4000,4001
2,786,810,623,12,19,NA,NA,NA,10.555555,18,251,4.3499999,2,25,NA,NA,NA,1999-12-04T00:00:00Z,1999-12-04T00:00:00Z,2,3000,3001
2,788,811,2267,12,19,NA,NA,NA,9.7222223,18,251,3.8,2,25,NA,NA,NA,1999-12-05T00:00:00Z,1999-12-05T00:00:00Z,2,4000,4001
2,787,812,615,12,19,NA,NA,NA,10.555555,18,251,4.8000002,2,25,NA,NA,NA,1999-12-05T00:00:00Z,1999-12-05T00:00:00Z,2,3000,3001
2,789,813,621,12,19,NA,NA,NA,10.555555,18,251,5,2,25,NA,NA,NA,1999-12-06T00:00:00Z,1999-12-06T00:00:00Z,2,3000,3001
2,790,814,2272,12,19,NA,NA,NA,10,18,251,4,2,25,NA,NA,NA,1999-12-06T00:00:00Z,1999-12-06T00:00:00Z,2,4000,4001
2,791,815,2278,12,19,NA,NA,NA,10.555555,18,251,3.7,2,25,NA,NA,NA,1999-12-07T00:00:00Z,1999-12-07T00:00:00Z,2,4000,4001
2,792,816,627,12,19,NA,NA,NA,11.388889,18,251,4.8499999,2,25,NA,NA,NA,1999-12-07T00:00:00Z,1999-12-07T00:00:00Z,2,3000,3001
2,793,817,2380,12,19,NA,NA,NA,9.4444447,18,251,3.7,2,25,NA,NA,NA,1999-12-08T00:00:00Z,1999-12-08T00:00:00Z,2,4000,4001
2,794,818,619,12,19,NA,NA,NA,10.277778,18,251,4.8499999,2,25,NA,NA,NA,1999-12-08T00:00:00Z,1999-12-08T00:00:00Z,2,3000,3001
2,796,819,2654,12,19,NA,NA,NA,9.7222223,18,251,3.8,2,25,NA,NA,NA,1999-12-09T00:00:00Z,1999-12-09T00:00:00Z,2,4000,4001
2,795,820,623,12,19,NA,NA,NA,9.7222223,18,251,4.6999998,2,25,NA,NA,NA,1999-12-09T00:00:00Z,1999-12-09T00:00:00Z,2,3000,3001
2,797,821,3537,12,19,NA,NA,NA,9.4444447,18,251,2.2,2,25,NA,NA,NA,1999-12-10T00:00:00Z,1999-12-10T00:00:00Z,2,4000,4001
2,798,822,616,12,19,NA,NA,NA,10.555555,18,251,4.6999998,2,25,NA,NA,NA,1999-12-10T00:00:00Z,1999-12-10T00:00:00Z,2,3000,3001
2,799,823,3538,12,19,NA,NA,NA,9.4444447,18,251,NA,NA,NA,NA,NA,NA,1999-12-11T00:00:00Z,1999-12-11T00:00:00Z,2,4000,4001
2,6148,824,617,12,19,NA,NA,NA,11.111111,18,251,0,2,25,0,20,15,1999-12-11T00:00:00Z,1999-12-11T00:00:00Z,2,3000,3001
2,800,825,3526,12,19,NA,NA,NA,8.8888893,18,251,3.3,2,25,NA,NA,NA,1999-12-12T00:00:00Z,1999-12-12T00:00:00Z,2,4000,4001
2,801,826,615,12,19,NA,NA,NA,10.833333,18,251,4.6500001,2,25,NA,NA,NA,1999-12-12T00:00:00Z,1999-12-12T00:00:00Z,2,3000,3001
2,802,827,3541,12,19,NA,NA,NA,9.4444447,18,251,2.9000001,2,25,NA,NA,NA,1999-12-13T00:00:00Z,1999-12-13T00:00:00Z,2,4000,4001
2,803,828,620,12,19,NA,NA,NA,10.833333,18,251,4.1999998,2,25,NA,NA,NA,1999-12-13T00:00:00Z,1999-12-13T00:00:00Z,2,3000,3001
2,804,829,3538,12,19,NA,NA,NA,10.277778,18,251,3.0999999,2,25,NA,NA,NA,1999-12-14T00:00:00Z,1999-12-14T00:00:00Z,2,4000,4001
2,805,830,617,12,19,NA,NA,NA,10.833333,18,251,4.1999998,2,25,NA,NA,NA,1999-12-14T00:00:00Z,1999-12-14T00:00:00Z,2,3000,3001
2,807,831,3540,12,19,NA,NA,NA,8.6111107,18,251,3.2,2,25,NA,NA,NA,1999-12-15T00:00:00Z,1999-12-15T00:00:00Z,2,4000,4001
2,806,832,619,12,19,NA,NA,NA,9.166667,18,251,4.5999999,2,25,NA,NA,NA,1999-12-15T00:00:00Z,1999-12-15T00:00:00Z,2,3000,3001
2,808,833,3551,12,19,NA,NA,NA,9.4444447,18,251,3,2,25,NA,NA,NA,1999-12-16T00:00:00Z,1999-12-16T00:00:00Z,2,4000,4001
2,809,834,3540,12,19,NA,NA,NA,9.166667,18,251,2.95,2,25,NA,NA,NA,1999-12-17T00:00:00Z,1999-12-17T00:00:00Z,2,4000,4001
2,810,835,619,12,19,NA,NA,NA,10.555555,18,251,4.8499999,2,25,NA,NA,NA,1999-12-17T00:00:00Z,1999-12-17T00:00:00Z,3,3000,3001
2,811,836,3542,12,19,NA,NA,NA,8.6111107,18,251,3.05,2,25,NA,NA,NA,1999-12-18T00:00:00Z,1999-12-18T00:00:00Z,2,4000,4001
2,812,837,621,12,19,NA,NA,NA,10,18,251,4.6999998,2,25,NA,NA,NA,1999-12-18T00:00:00Z,1999-12-18T00:00:00Z,2,3000,3001
2,813,838,3535,12,19,4.5799999,8,15,9.4444447,18,251,2.8,2,25,NA,NA,NA,1999-12-19T00:00:00Z,1999-12-19T00:00:00Z,2,4000,4001
2,814,839,614,12,19,NA,NA,NA,10.555555,18,251,4.5,2,25,NA,NA,NA,1999-12-19T00:00:00Z,1999-12-19T00:00:00Z,2,3000,3001
2,815,840,3524,12,19,NA,NA,NA,10.833333,18,251,NA,NA,NA,NA,NA,NA,1999-12-20T00:00:00Z,1999-12-20T00:00:00Z,2,4000,4001
2,6149,841,613,12,19,NA,NA,NA,11.388889,18,251,0,2,25,0,20,15,1999-12-20T00:00:00Z,1999-12-20T00:00:00Z,2,3000,3001
2,816,842,3529,12,19,3.29,8,15,10,18,251,NA,NA,NA,NA,NA,NA,1999-12-21T00:00:00Z,1999-12-21T00:00:00Z,2,4000,4001
2,6150,843,618,12,19,NA,NA,NA,10.833333,18,251,0,2,25,0,20,15,1999-12-21T00:00:00Z,1999-12-21T00:00:00Z,2,3000,3001
2,6151,844,614,12,19,NA,NA,NA,9.7222223,18,251,0,2,25,0,20,15,1999-12-22T00:00:00Z,1999-12-22T00:00:00Z,2,3000,3001
2,817,845,3534,12,19,2.8499999,8,15,10.277778,18,251,NA,NA,NA,NA,NA,NA,1999-12-22T00:00:00Z,1999-12-22T00:00:00Z,2,4000,4001
2,819,846,3535,12,19,NA,NA,NA,10.277778,18,251,NA,NA,NA,NA,NA,NA,1999-12-23T00:00:00Z,1999-12-23T00:00:00Z,4,4000,4001
2,818,847,614,12,19,NA,NA,NA,10.555555,18,251,NA,NA,NA,NA,NA,NA,1999-12-23T00:00:00Z,1999-12-23T00:00:00Z,4,3000,3001
2,821,848,3539,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-27T00:00:00Z,1999-12-27T00:00:00Z,1,4000,4001
2,820,849,618,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-12-27T00:00:00Z,1999-12-27T00:00:00Z,1,3000,3001
2,822,850,618,12,19,NA,NA,NA,10.833333,18,251,NA,NA,NA,NA,NA,NA,1999-12-28T00:00:00Z,1999-12-28T00:00:00Z,2,3000,3001
2,823,851,3539,12,19,NA,NA,NA,10.555555,18,251,NA,NA,NA,NA,NA,NA,1999-12-28T00:00:00Z,1999-12-28T00:00:00Z,2,4000,4001
2,6152,852,621,12,19,NA,NA,NA,10.555555,18,251,0,2,25,0,20,15,1999-12-29T00:00:00Z,1999-12-29T00:00:00Z,2,3000,3001
2,824,853,3542,12,19,NA,NA,NA,10.833333,18,251,NA,NA,NA,NA,NA,NA,1999-12-29T00:00:00Z,1999-12-29T00:00:00Z,2,4000,4001
2,825,854,3531,12,19,NA,NA,NA,10,18,251,NA,NA,NA,NA,NA,NA,1999-12-30T00:00:00Z,1999-12-30T00:00:00Z,2,4000,4001
2,6153,855,620,12,19,NA,NA,NA,10.555555,18,251,0,2,25,0,20,15,1999-12-30T00:00:00Z,1999-12-30T00:00:00Z,2,3000,3001
2,6154,856,618,12,19,NA,NA,NA,10,18,251,0,2,25,0,20,15,1999-12-31T00:00:00Z,1999-12-31T00:00:00Z,2,3000,3001
2,826,857,3529,12,19,NA,NA,NA,9.7222223,18,251,NA,NA,NA,NA,NA,NA,1999-12-31T00:00:00Z,1999-12-31T00:00:00Z,2,4000,4001
2,827,858,3524,12,19,NA,NA,NA,9.4444447,18,251,NA,NA,NA,NA,NA,NA,2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,2,4000,4001
2,6155,859,623,12,19,NA,NA,NA,10.277778,18,251,0,2,25,0,20,15,2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,2,3000,3001
2,6156,860,624,12,19,NA,NA,NA,10.555555,18,251,0,2,25,0,20,15,2000-01-03T00:00:00Z,2000-01-03T00:00:00Z,2,3000,3001
2,828,861,3533,12,19,NA,NA,NA,10.277778,18,251,NA,NA,NA,NA,NA,NA,2000-01-03T00:00:00Z,2000-01-03T00:00:00Z,2,4000,4001
2,6157,862,621,12,19,NA,NA,NA,9.7222223,18,251,0,2,25,0,20,15,2000-01-04T00:00:00Z,2000-01-04T00:00:00Z,2,3000,3001
2,829,863,3521,12,19,NA,NA,NA,9.7222223,18,251,NA,NA,NA,NA,NA,NA,2000-01-04T00:00:00Z,2000-01-04T00:00:00Z,2,4000,4001
2,6158,864,621,12,19,NA,NA,NA,8.8888893,18,251,0,2,25,0,20,15,2000-01-05T00:00:00Z,2000-01-05T00:00:00Z,2,3000,3001
2,830,865,3531,12,19,NA,NA,NA,9.4444447,18,251,NA,NA,NA,NA,NA,NA,2000-01-05T00:00:00Z,2000-01-05T00:00:00Z,2,4000,4001
2,6159,866,619,12,19,NA,NA,NA,9.4444447,18,251,0,2,25,0,20,15,2000-01-06T00:00:00Z,2000-01-06T00:00:00Z,2,3000,3001
2,831,867,3528,12,19,NA,NA,NA,9.4444447,18,251,NA,NA,NA,NA,NA,NA,2000-01-06T00:00:00Z,2000-01-06T00:00:00Z,2,4000,4001
2,6160,868,619,12,19,NA,NA,NA,9.4444447,18,251,0,2,25,0,20,15,2000-01-07T00:00:00Z,2000-01-07T00:00:00Z,2,3000,3001
2,832,869,3519,12,19,NA,NA,NA,9.166667,18,251,NA,NA,NA,NA,NA,NA,2000-01-07T00:00:00Z,2000-01-07T00:00:00Z,2,4000,4001
2,6161,870,619,12,19,NA,NA,NA,9.4444447,18,251,0,2,25,0,20,15,2000-01-08T00:00:00Z,2000-01-08T00:00:00Z,2,3000,3001
2,833,871,3520,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-01-08T00:00:00Z,2000-01-08T00:00:00Z,2,4000,4001
2,6162,872,619,12,19,NA,NA,NA,9.7222223,18,251,0,2,25,0,20,15,2000-01-09T00:00:00Z,2000-01-09T00:00:00Z,2,3000,3001
2,834,873,3519,12,19,2.52,8,15,8.0555553,18,251,NA,NA,NA,NA,NA,NA,2000-01-09T00:00:00Z,2000-01-09T00:00:00Z,2,4000,4001
2,835,874,614,12,19,NA,NA,NA,9.7222223,18,251,4.3000002,2,25,0,20,15,2000-01-10T00:00:00Z,2000-01-10T00:00:00Z,2,3000,3001
2,836,875,3524,12,19,NA,NA,NA,10,18,251,2.7,2,25,NA,NA,NA,2000-01-10T00:00:00Z,2000-01-10T00:00:00Z,2,4000,4001
2,837,876,621,12,19,NA,NA,NA,10.555555,18,251,3.7,2,25,0,20,15,2000-01-11T00:00:00Z,2000-01-11T00:00:00Z,2,3000,3001
2,838,877,3514,12,19,NA,NA,NA,10,18,251,2.2,2,25,NA,NA,NA,2000-01-11T00:00:00Z,2000-01-11T00:00:00Z,2,4000,4001
2,839,878,616,12,19,NA,NA,NA,9.4444447,18,251,4.5,2,25,0,20,15,2000-01-12T00:00:00Z,2000-01-12T00:00:00Z,2,3000,3001
2,840,879,3526,12,19,NA,NA,NA,9.4444447,18,251,2.5,2,25,NA,NA,NA,2000-01-12T00:00:00Z,2000-01-12T00:00:00Z,2,4000,4001
2,841,880,616,12,19,NA,NA,NA,8.8888893,18,251,4,2,25,0,20,15,2000-01-13T00:00:00Z,2000-01-13T00:00:00Z,2,3000,3001
2,842,881,3526,12,19,NA,NA,NA,9.4444447,18,251,2.2,2,25,NA,NA,NA,2000-01-13T00:00:00Z,2000-01-13T00:00:00Z,2,4000,4001
2,843,882,614,12,19,NA,NA,NA,9.4444447,18,251,4,2,25,0,20,15,2000-01-14T00:00:00Z,2000-01-14T00:00:00Z,2,3000,3001
2,844,883,3514,12,19,NA,NA,NA,10.555555,18,251,2.4000001,2,25,NA,NA,NA,2000-01-14T00:00:00Z,2000-01-14T00:00:00Z,2,4000,4001
2,846,884,614,12,19,NA,NA,NA,10,18,251,4.5,2,25,0,20,15,2000-01-15T00:00:00Z,2000-01-15T00:00:00Z,2,3000,3001
2,845,885,3514,12,19,NA,NA,NA,10.555555,18,251,NA,NA,NA,NA,NA,NA,2000-01-15T00:00:00Z,2000-01-15T00:00:00Z,2,4000,4001
2,848,886,614,12,19,NA,NA,NA,10.555555,18,251,4.1500001,2,25,0,20,15,2000-01-16T00:00:00Z,2000-01-16T00:00:00Z,2,3000,3001
2,847,887,3514,12,19,NA,NA,NA,10,18,251,2.25,2,25,NA,NA,NA,2000-01-16T00:00:00Z,2000-01-16T00:00:00Z,2,4000,4001
